Name,RA,DEC,old_tS
GZ587745541056233650,153.251,15.84077777777778,1.2
GZ587739131891810508,238.0246666666667,24.62363888888889,1.2
RCS1111_06592,164.9425,-2.632361111111111,1.19
RCS2329_14457,354.545,0.1621944444444444,1.19
GZ587730022260146397,232.017875,4.870277777777778,1.19
GZ587734623786500129,147.522125,42.04797222222222,1.18
UN587739610233110623,171.52065662,32.72671469,1.17
GZ587742593621950602,209.603,15.808583333333337,1.17
MN5,220.1783333333333,3.465416666666667,1.17
GZ587742772955381888,197.50575,15.930805555555557,1.15
UN588011124117799010,205.02246717,61.26614028,1.14
GZ587742615633985847,236.9466666666667,16.147444444444442,1.14
GZ587741602037104698,197.85204166666668,27.013638888888888,1.13
UN587732484373807314,228.25410668,41.77091969,1.12
GZ587741600963231888,197.4063333333333,26.15908333333333,1.12
GZ587726877804200213,322.9837083333333,-8.072861111111111,1.12
GZ587741603110060148,195.84920833333337,28.10361111111112,1.12
GZ587745244704276545,155.81379166666665,18.131,1.12
GZ587732703944769543,171.93116666666666,8.375722222222223,1.12
UN587736586037231761,212.00332899,39.67603349,1.11
GZ587727865646023075,121.75366666666667,39.70583333333334,1.11
GZ587727264349881041,316.58258333333333,9.234194444444444,1.11
GT1237658424090493080,159.428543211596,7.08811992930352,1.11
GT1237661151377424586,192.125816436128,49.9365736770114,1.11
UN587739609156485188,164.03714106,30.89285069,1.1
GZ587729233054990706,254.3865,41.57638888888889,1.1
GZ587739385281839499,249.4399583333333,16.595444444444443,1.1
RCS1040_06002,155.52625,54.983222222222224,1.08
RCS2143_12792,329.6833333333333,-4.543583333333333,1.06
GZ587741817306808740,121.44670833333332,12.374833333333331,1.06
UN587739506088345770,205.95474139,31.04624062,1.05
UN588017719576100949,199.32473278,40.38572271,1.05
GZ587741828047110313,166.5995,22.974666666666664,1.05
MRK799,210.1906,59.32829,1.05
GT1237668298204446938,185.891665013262,20.0768179638812,1.05
RCS1514_07896,225.81541666666664,8.89036111111111,1.04
UN587728917912354961,221.31539201,59.00417978,1.02
UN587732135922761940,183.25589065,52.84681484,1.02
RCS1645_10045,251.5845833333333,38.18122222222222,1.02
GZ588013383795867728,121.340125,30.76013888888889,1.02
GZ587742568397930517,160.62175,18.61002777777778,1.02
J000249.06+004504.83,0.70520833,0.75160278,1.01
GZ587724199889666165,18.317500000000003,15.502916666666666,1.01
GZ587742610812239927,241.154625,9.951138888888888,1.01
GZ587736546316714397,237.9908333333333,4.480916666666666,1.01
GZ587738371667788441,116.948,17.071277777777777,1.0
J111536.96+010607.56,168.904,1.10155833,0.99
RCS0310_04026,46.15208333333334,-12.577083333333333,0.99
GZ587739407871377636,226.01683333333327,28.43575,0.99
GZ587736585514713519,246.3264583333333,23.9895,0.99
GZ588848900458086607,199.5675,0.3277222222222222,0.99
GZ587737809564467213,112.37620833333334,39.82822222222222,0.99
UN587739407329263797,212.85431304,31.76425501,0.98
UN588017110221717620,182.4478082,46.8019436,0.98
RCS2143_10932,322.3933333333333,1.5962500000000002,0.98
GZ587739384743002482,245.19920833333333,18.564027777777778,0.98
GZ587741602036318249,195.8452083333333,27.12488888888889,0.98
UN587731870701519089,155.8496386,52.46326905,0.97
GZ587735666379653228,212.6323333333333,54.60769444444445,0.97
UN588017625087803431,204.15270857,42.15949538,0.96
RCS1613_09083,240.63125,55.275444444444446,0.96
MRK731,168.1659,9.05584,0.95
GT1237665103283814519,212.20029448023,32.6627076340809,0.95
GZ588016892786901023,157.183625,39.77855555555556,0.94
GZ587728906638000366,119.492125,36.39911111111111,0.94
GZ587742062149697684,192.431125,22.83127777777778,0.94
GT1237660240313385134,49.3942986404692,-0.263339202510415,0.94
UN587725551742812342,149.67768783,63.31262535,0.93
UN587732483815375001,157.28053179,46.81537171,0.93
UN587729751131291924,245.13850906,42.61710872,0.92
GZ587742549602599059,208.99620833333333,17.499222222222222,0.92
GZ588018056190099580,225.15804166666663,45.20838888888889,0.92
GZ587738946139127873,162.51820833333335,36.72555555555556,0.92
UN587729228761137271,236.68495674,57.05183325,0.91
UN587739303151534217,207.37005993,32.4232329,0.91
UN588017712046211148,200.54825281,51.24479863,0.91
RCS0357_04956,56.39375,-9.45811111111111,0.91
GZ587742550137307284,203.81833333333333,18.432916666666667,0.91
UN587725552269918475,121.10067972,47.52265176,0.9
GZ587739706877935782,227.24141666666665,22.500611111111112,0.9
UN587736752470229171,245.20421785,30.31846155,0.89
GZ588017726541070452,169.08266666666668,8.22425,0.89
UN587739382595256392,211.00050383,33.33176221,0.88
GZ588015508207304746,26.686791666666668,-0.6786666666666666,0.88
RCS0133_02366,22.57541666666667,1.2204722222222224,0.86
GZ587742550676078596,208.40704166666663,18.433,0.86
GZ587739380990345301,224.8763333333333,28.182472222222223,0.86
GZ587726878887116951,344.212,-8.967527777777779,0.85
GZ587728308024508601,159.21570833333334,1.8169722222222224,0.85
FAIRALL58,291.83812,-59.31544,0.85
GT1237658300056338796,125.050318859645,4.3715061423962,0.85
UN587735742614405278,236.28752388,33.68051829,0.84
GZ587732482208104594,168.68591666666666,47.936,0.84
GZ587730023866695776,222.841875,6.804166666666666,0.84
GZ587732579376824400,144.4767083333333,6.653611111111111,0.84
GZ587741727115706535,185.41729166666664,25.72547222222222,0.84
UN587733398635085865,215.80909113,50.92702266,0.83
UN587741532253257859,182.94887867,29.52271423,0.83
GZ587742578055708806,191.82908333333333,20.80519444444445,0.83
GZ588017978346242089,156.43279166666667,36.02361111111111,0.83
GZ588013384345649271,152.26204166666668,48.7585,0.83
GZ587742577523425404,202.8307083333333,19.68841666666667,0.83
UN587725816422858863,229.09514114,58.89657217,0.82
GZ587722983894483090,195.74025,0.4686944444444444,0.82
GZ587739843775496345,223.68991666666668,18.99041666666667,0.82
GZ587738572998049817,203.4137916666667,38.02836111111111,0.81
GZ587730816287375491,335.192375,-9.485194444444444,0.81
GZ587739720835334202,214.3378333333333,26.857444444444447,0.81
UN588298662507512040,209.313727,44.28841519,0.79
RCS0357_05206,58.345,-9.95172222222222,0.79
GZ587731513154666674,46.25620833333333,0.3845833333333333,0.79
GZ587739720309276998,239.5136666666667,18.16722222222222,0.79
GZ587739646747738167,174.34116666666668,31.62375,0.79
GZ587722982282231997,192.1004166666667,-0.7312222222222222,0.79
